event_ticker,market_ticker,threshold,horizon,target_date,actual_date,days_stale,mid_quote,spread,volume,is_missing,is_stale
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.8,3.8,final,2026-08-12,2026-08-11,1.0,0.005,0.01,49.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,21d,2026-07-22,2026-07-22,0.0,0.01,0.02,49.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,20.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,7d,2026-08-05,2026-08-04,1.0,0.005,0.01,30.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T3.9,3.9,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,21d,2026-07-22,2026-07-22,0.0,0.01,0.02,134.5,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,14d,2026-07-29,2026-07-25,4.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,7d,2026-08-05,2026-08-04,1.0,0.005,0.01,30.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.0,4.0,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,21d,2026-07-22,2026-07-22,0.0,0.01,0.02,156.06,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,14d,2026-07-29,2026-07-24,5.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,7d,2026-08-05,2026-08-04,1.0,0.005,0.01,30.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.1,4.1,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,21d,2026-07-22,2026-07-22,0.0,0.01,0.02,2623.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,14d,2026-07-29,2026-07-24,5.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,7d,2026-08-05,2026-08-04,1.0,0.005,0.01,1284.39,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,187.03,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.2,4.2,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.3,4.3,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,14d,2026-07-29,2026-07-29,0.0,0.005,0.01,239.93,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.4,4.4,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.5,4.5,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.6,4.6,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.7,4.7,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.8,4.8,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,14d,2026-07-29,2026-07-29,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T4.9,4.9,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,21d,2026-07-22,2026-07-22,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,14d,2026-07-29,2026-07-29,0.0,0.01,0.02,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,7d,2026-08-05,2026-08-05,0.0,0.005,0.01,0.66,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,3d,2026-08-09,2026-08-09,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,1d,2026-08-11,2026-08-11,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUL,KXCPIYOY-26JUL-T5.0,5.0,final,2026-08-12,2026-08-11,1.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,21d,2026-06-23,2026-06-21,2.0,0.985,0.01,24.75,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,14d,2026-06-30,2026-06-24,6.0,0.995,0.01,1.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,7d,2026-07-07,2026-07-03,4.0,0.995,0.01,4879.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.5,2.5,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,21d,2026-06-23,2026-06-23,0.0,0.905,0.17,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,14d,2026-06-30,2026-06-25,5.0,0.995,0.01,90.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,7d,2026-07-07,2026-07-02,5.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.6,2.6,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,21d,2026-06-23,2026-06-23,0.0,0.99,0.02,140.08,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,14d,2026-06-30,2026-06-26,4.0,0.995,0.01,93.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,7d,2026-07-07,2026-07-02,5.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.7,2.7,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,21d,2026-06-23,2026-06-23,0.0,0.99,0.02,341.5,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,14d,2026-06-30,2026-06-25,5.0,0.995,0.01,2439.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,7d,2026-07-07,2026-07-04,3.0,0.995,0.01,1048.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.8,2.8,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,21d,2026-06-23,2026-06-23,0.0,0.985,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,14d,2026-06-30,2026-06-24,6.0,0.995,0.01,1.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,7d,2026-07-07,2026-07-06,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T2.9,2.9,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,21d,2026-06-23,2026-06-23,0.0,0.805,0.37,2.5,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,14d,2026-06-30,2026-06-26,4.0,0.995,0.01,93.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,7d,2026-07-07,2026-07-04,3.0,0.995,0.01,300.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,140.27,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.0,3.0,final,2026-07-14,2026-07-13,1.0,0.995,0.01,140.27,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,21d,2026-06-23,2026-06-23,0.0,0.985,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,14d,2026-06-30,2026-06-26,4.0,0.995,0.01,1.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,7d,2026-07-07,2026-07-07,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.1,3.1,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,21d,2026-06-23,2026-06-23,0.0,0.99,0.02,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,14d,2026-06-30,2026-06-30,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,7d,2026-07-07,2026-07-07,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.2,3.2,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,21d,2026-06-23,2026-06-23,0.0,0.99,0.02,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,14d,2026-06-30,2026-06-30,0.0,0.985,0.03,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,7d,2026-07-07,2026-07-07,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.3,3.3,final,2026-07-14,2026-07-13,1.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,21d,2026-06-23,2026-06-23,0.0,0.99,0.02,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,14d,2026-06-30,2026-06-30,0.0,0.985,0.03,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,7d,2026-07-07,2026-07-07,0.0,0.995,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,3d,2026-07-11,2026-07-11,0.0,0.995,0.01,60.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,3190.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.4,3.4,final,2026-07-14,2026-07-13,1.0,0.995,0.01,3190.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,21d,2026-06-23,2026-06-23,0.0,0.975,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,14d,2026-06-30,2026-06-30,0.0,0.98,0.04,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,7d,2026-07-07,2026-07-06,1.0,0.99,0.02,354.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,3d,2026-07-11,2026-07-11,0.0,0.99,0.02,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,1d,2026-07-13,2026-07-13,0.0,0.995,0.01,230.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.5,3.5,final,2026-07-14,2026-07-13,1.0,0.995,0.01,230.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,21d,2026-06-23,2026-06-23,0.0,0.945,0.07,16550.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,14d,2026-06-30,2026-06-30,0.0,0.96,0.02,2015.71,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,7d,2026-07-07,2026-07-07,0.0,0.965,0.01,343.57,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,3d,2026-07-11,2026-07-11,0.0,0.97,0.02,9632.61,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,1d,2026-07-13,2026-07-13,0.0,0.965,0.01,5739.11,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.6,3.6,final,2026-07-14,2026-07-13,1.0,0.965,0.01,5739.11,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,21d,2026-06-23,2026-06-23,0.0,0.71,0.06,3706.57,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,14d,2026-06-30,2026-06-30,0.0,0.665,0.07,977.45,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,7d,2026-07-07,2026-07-07,0.0,0.73,0.04,1267.39,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,3d,2026-07-11,2026-07-11,0.0,0.725,0.03,6647.77,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,1d,2026-07-13,2026-07-13,0.0,0.695,0.01,3537.01,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.7,3.7,final,2026-07-14,2026-07-13,1.0,0.695,0.01,3537.01,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,21d,2026-06-23,2026-06-23,0.0,0.335,0.01,16462.1,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,14d,2026-06-30,2026-06-30,0.0,0.275,0.05,9562.25,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,7d,2026-07-07,2026-07-07,0.0,0.235,0.01,7811.76,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,3d,2026-07-11,2026-07-11,0.0,0.275,0.03,5817.53,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,1d,2026-07-13,2026-07-13,0.0,0.25,0.02,10082.77,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.8,3.8,final,2026-07-14,2026-07-13,1.0,0.25,0.02,10082.77,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,21d,2026-06-23,2026-06-23,0.0,0.12,0.1,10163.31,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,14d,2026-06-30,2026-06-30,0.0,0.235,0.05,2257.04,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,7d,2026-07-07,2026-07-07,0.0,0.055,0.01,5926.62,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,3d,2026-07-11,2026-07-11,0.0,0.05,0.02,14978.15,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,1d,2026-07-13,2026-07-13,0.0,0.035,0.01,10439.61,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T3.9,3.9,final,2026-07-14,2026-07-13,1.0,0.035,0.01,10439.61,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,21d,2026-06-23,2026-06-23,0.0,0.05,0.02,8618.83,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,14d,2026-06-30,2026-06-30,0.0,0.055,0.01,5519.7,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,7d,2026-07-07,2026-07-07,0.0,0.015,0.01,1828.01,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,3d,2026-07-11,2026-07-11,0.0,0.015,0.01,22367.66,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,1d,2026-07-13,2026-07-13,0.0,0.01,0.02,12994.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.0,4.0,final,2026-07-14,2026-07-13,1.0,0.01,0.02,12994.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,21d,2026-06-23,2026-06-23,0.0,0.035,0.03,6.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,14d,2026-06-30,2026-06-30,0.0,0.01,0.02,835.05,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,7d,2026-07-07,2026-07-07,0.0,0.005,0.01,849.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,3d,2026-07-11,2026-07-11,0.0,0.005,0.01,5177.97,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,1d,2026-07-13,2026-07-13,0.0,0.005,0.01,266.12,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.1,4.1,final,2026-07-14,2026-07-13,1.0,0.005,0.01,266.12,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,21d,2026-06-23,2026-06-23,0.0,0.015,0.03,6.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,14d,2026-06-30,2026-06-30,0.0,0.03,0.06,236.82,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,7d,2026-07-07,2026-07-07,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,3d,2026-07-11,2026-07-11,0.0,0.005,0.01,3.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,1d,2026-07-13,2026-07-13,0.0,0.005,0.01,470.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.2,4.2,final,2026-07-14,2026-07-13,1.0,0.005,0.01,470.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,21d,2026-06-23,2026-06-23,0.0,0.035,0.07,113.58,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,14d,2026-06-30,2026-06-30,0.0,0.045,0.09,99.01,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,7d,2026-07-07,2026-07-07,0.0,0.005,0.01,0.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,3d,2026-07-11,2026-07-11,0.0,0.005,0.01,803.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,1d,2026-07-13,2026-07-13,0.0,0.005,0.01,152.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.3,4.3,final,2026-07-14,2026-07-13,1.0,0.005,0.01,152.0,False,False
KXCPIYOY-26JUN,KXCPIYOY-26JUN-T4.4,4.4,21d,2026-06-23,2026-06-23,0.0,0.035,0.07,0.0,False,False
